sample_id,elapsed_s,raw_stats
10,10,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (13 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 390/382/374/365, dlsch_errors 355, pucch0_DTX 1476, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 462150|UE 1234: ulsch_rounds 378/378/377/377, ulsch_DTX 1510, ulsch_errors 377, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 435834, ulsch_total_bytes_received 0|UE 1234: LCID 4: 156 bytes TX||
11,11,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (7 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 409/401/392/383, dlsch_errors 372, pucch0_DTX 1548, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 484665|UE 1234: ulsch_rounds 397/396/396/396, ulsch_DTX 1585, ulsch_errors 396, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 457741, ulsch_total_bytes_received 0|UE 1234: LCID 4: 156 bytes TX|||
12,12,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (16 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 429/421/410/400, dlsch_errors 389, pucch0_DTX 1621, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 508365|UE 1234: ulsch_rounds 415/415/415/415, ulsch_DTX 1660, ulsch_errors 415, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 478495, ulsch_total_bytes_received 0|UE 1234: LCID 4: 156 bytes TX||
13,13,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (9 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 448/440/430/418, dlsch_errors 406, pucch0_DTX 1694, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 530880|UE 1234: ulsch_rounds 434/434/434/434, ulsch_DTX 1735, ulsch_errors 433, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 500402, ulsch_total_bytes_received 0|UE 1234: LCID 4: 156 bytes TX|||
14,14,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (3 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 467/459/449/437, dlsch_errors 425, pucch0_DTX 1770, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 553395|UE 1234: ulsch_rounds 453/453/453/453, ulsch_DTX 1811, ulsch_errors 452, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 522309, ulsch_total_bytes_received 0|UE 1234: LCID 4: 156 bytes TX|||
15,15,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 484/476/466/455, dlsch_errors 440, pucch0_DTX 1837, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 573540|UE 1234: ulsch_rounds 471/470/470/470, ulsch_DTX 1880, ulsch_errors 470, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 543063, ulsch_total_bytes_received 0|UE 1234: LCID 4: 156 bytes TX||
16,16,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (5 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 503/494/483/472, dlsch_errors 457, pucch0_DTX 1907, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 596055|UE 1234: ulsch_rounds 488/488/488/488, ulsch_DTX 1952, ulsch_errors 488, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 562664, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
17,17,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (14 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 523/514/501/490, dlsch_errors 474, pucch0_DTX 1980, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 619755|UE 1234: ulsch_rounds 507/507/507/507, ulsch_DTX 2028, ulsch_errors 507, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 584571, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
18,18,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (8 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 544/533/521/506, dlsch_errors 490, pucch0_DTX 2051, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 644640|UE 1234: ulsch_rounds 526/526/526/526, ulsch_DTX 2104, ulsch_errors 526, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 606478, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
19,19,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (1 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 563/553/539/524, dlsch_errors 506, pucch0_DTX 2123, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 667155|UE 1234: ulsch_rounds 545/545/545/544, ulsch_DTX 2179, ulsch_errors 544, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 628385, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
20,20,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (10 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 582/572/558/543, dlsch_errors 524, pucch0_DTX 2197, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 689670|UE 1234: ulsch_rounds 564/564/564/563, ulsch_DTX 2254, ulsch_errors 563, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 650292, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
21,21,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (4 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 603/591/576/560, dlsch_errors 541, pucch0_DTX 2268, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 714555|UE 1234: ulsch_rounds 583/583/582/582, ulsch_DTX 2329, ulsch_errors 582, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 672199, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
22,22,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (13 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 624/611/594/576, dlsch_errors 557, pucch0_DTX 2338, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 739440|UE 1234: ulsch_rounds 602/601/601/601, ulsch_DTX 2404, ulsch_errors 601, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 694106, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
23,23,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (7 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 643/630/613/595, dlsch_errors 575, pucch0_DTX 2413, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 761955|UE 1234: ulsch_rounds 621/620/620/620, ulsch_DTX 2480, ulsch_errors 620, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 716013, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
24,24,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (16 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 663/649/631/613, dlsch_errors 593, pucch0_DTX 2487, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 785655|UE 1234: ulsch_rounds 639/639/639/639, ulsch_DTX 2555, ulsch_errors 638, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 736767, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
25,25,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (9 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 684/668/649/630, dlsch_errors 609, pucch0_DTX 2556, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 810540|UE 1234: ulsch_rounds 658/658/658/657, ulsch_DTX 2631, ulsch_errors 657, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 758674, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
26,26,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (3 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 705/687/668/647, dlsch_errors 626, pucch0_DTX 2628, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 835425|UE 1234: ulsch_rounds 677/677/677/676, ulsch_DTX 2706, ulsch_errors 676, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 780581, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
27,27,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 722/705/686/663, dlsch_errors 642, pucch0_DTX 2697, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 855570|UE 1234: ulsch_rounds 694/694/694/694, ulsch_DTX 2776, ulsch_errors 694, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 800182, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
28,28,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (4 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 742/723/703/680, dlsch_errors 658, pucch0_DTX 2764, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 879270|UE 1234: ulsch_rounds 712/712/712/712, ulsch_DTX 2847, ulsch_errors 711, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 820936, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
29,29,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (13 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 759/739/720/697, dlsch_errors 674, pucch0_DTX 2831, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 899415|UE 1234: ulsch_rounds 729/729/729/728, ulsch_DTX 2914, ulsch_errors 728, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 840537, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
30,30,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (5 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 777/756/737/712, dlsch_errors 687, pucch0_DTX 2893, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 920745|UE 1234: ulsch_rounds 746/746/745/745, ulsch_DTX 2982, ulsch_errors 745, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 860138, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
31,31,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (14 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 796/773/753/728, dlsch_errors 702, pucch0_DTX 2956, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 943260|UE 1234: ulsch_rounds 763/762/762/762, ulsch_DTX 3049, ulsch_errors 762, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 879739, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
32,32,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (6 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 813/791/769/744, dlsch_errors 718, pucch0_DTX 3022, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 963405|UE 1234: ulsch_rounds 780/779/779/779, ulsch_DTX 3116, ulsch_errors 779, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 899340, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
33,33,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (15 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 833/809/787/762, dlsch_errors 736, pucch0_DTX 3094, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 987105|UE 1234: ulsch_rounds 798/798/798/797, ulsch_DTX 3190, ulsch_errors 797, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 920094, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
34,34,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (9 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 854/828/805/780, dlsch_errors 754, pucch0_DTX 3167, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1011990|UE 1234: ulsch_rounds 817/817/817/816, ulsch_DTX 3266, ulsch_errors 816, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 942001, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
35,35,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (2 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 874/848/823/798, dlsch_errors 771, pucch0_DTX 3240, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1035690|UE 1234: ulsch_rounds 836/836/835/835, ulsch_DTX 3342, ulsch_errors 835, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 963908, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
36,36,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 894/867/841/816, dlsch_errors 789, pucch0_DTX 3314, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1059390|UE 1234: ulsch_rounds 855/855/854/854, ulsch_DTX 3418, ulsch_errors 854, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 985815, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
37,37,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (5 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 914/886/860/835, dlsch_errors 808, pucch0_DTX 3389, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1083090|UE 1234: ulsch_rounds 874/874/874/873, ulsch_DTX 3494, ulsch_errors 873, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1007722, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
38,38,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (15 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 933/905/879/854, dlsch_errors 827, pucch0_DTX 3465, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1105605|UE 1234: ulsch_rounds 893/893/893/892, ulsch_DTX 3570, ulsch_errors 892, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1029629, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
39,39,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (8 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 953/925/898/871, dlsch_errors 844, pucch0_DTX 3538, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1129305|UE 1234: ulsch_rounds 912/912/912/911, ulsch_DTX 3646, ulsch_errors 911, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1051536, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
40,40,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (2 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 973/944/916/890, dlsch_errors 863, pucch0_DTX 3613, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1153005|UE 1234: ulsch_rounds 931/931/931/930, ulsch_DTX 3722, ulsch_errors 930, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1073443, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
41,41,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (11 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 993/963/935/906, dlsch_errors 878, pucch0_DTX 3682, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1176705|UE 1234: ulsch_rounds 950/949/949/949, ulsch_DTX 3796, ulsch_errors 949, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1095350, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
42,42,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (5 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1014/983/953/922, dlsch_errors 894, pucch0_DTX 3753, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1201590|UE 1234: ulsch_rounds 968/968/968/968, ulsch_DTX 3872, ulsch_errors 968, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1116104, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
43,43,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (14 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1034/1002/973/939, dlsch_errors 910, pucch0_DTX 3824, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1225290|UE 1234: ulsch_rounds 987/987/987/987, ulsch_DTX 3947, ulsch_errors 986, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1138011, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
44,44,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (7 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1054/1021/991/958, dlsch_errors 928, pucch0_DTX 3898, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1248990|UE 1234: ulsch_rounds 1006/1006/1006/1006, ulsch_DTX 4023, ulsch_errors 1005, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1159918, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
45,45,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (16 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1072/1038/1008/974, dlsch_errors 943, pucch0_DTX 3963, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1270320|UE 1234: ulsch_rounds 1023/1023/1023/1023, ulsch_DTX 4091, ulsch_errors 1022, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1179519, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
46,46,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (9 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1092/1056/1026/993, dlsch_errors 962, pucch0_DTX 4038, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1294020|UE 1234: ulsch_rounds 1042/1042/1042/1041, ulsch_DTX 4167, ulsch_errors 1041, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1201426, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX|||
47,47,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (3 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1112/1076/1044/1011, dlsch_errors 979, pucch0_DTX 4110, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1317720|UE 1234: ulsch_rounds 1061/1061/1061/1060, ulsch_DTX 4242, ulsch_errors 1060, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1223333, ulsch_total_bytes_received 0|UE 1234: LCID 4: 208 bytes TX||
48,48,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1134/1094/1062/1028, dlsch_errors 995, pucch0_DTX 4179, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1343790|UE 1234: ulsch_rounds 1080/1080/1079/1079, ulsch_DTX 4317, ulsch_errors 1079, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1245240, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
49,49,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (6 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1153/1114/1081/1046, dlsch_errors 1012, pucch0_DTX 4253, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1366305|UE 1234: ulsch_rounds 1099/1099/1098/1098, ulsch_DTX 4393, ulsch_errors 1098, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1267147, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
