sample_id,elapsed_s,raw_stats
44,44,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (9 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 872/833/798/768, dlsch_errors 743, pucch0_DTX 3142, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1033320|UE 1234: ulsch_rounds 818/818/818/817, ulsch_DTX 3270, ulsch_errors 817, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 943154, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
45,45,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (1 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 888/849/813/783, dlsch_errors 757, pucch0_DTX 3202, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1052280|UE 1234: ulsch_rounds 834/833/833/833, ulsch_DTX 3332, ulsch_errors 833, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 961602, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
46,46,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (9 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 906/865/828/797, dlsch_errors 771, pucch0_DTX 3261, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1073610|UE 1234: ulsch_rounds 849/849/849/849, ulsch_DTX 3395, ulsch_errors 848, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 978897, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
47,47,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (1 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 922/881/843/812, dlsch_errors 785, pucch0_DTX 3321, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1092570|UE 1234: ulsch_rounds 865/865/864/864, ulsch_DTX 3457, ulsch_errors 864, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 997345, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
48,48,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (8 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 937/895/858/827, dlsch_errors 799, pucch0_DTX 3380, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1110345|UE 1234: ulsch_rounds 880/879/879/879, ulsch_DTX 3517, ulsch_errors 879, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1014640, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
49,49,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (16 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 952/911/873/841, dlsch_errors 813, pucch0_DTX 3438, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1128120|UE 1234: ulsch_rounds 895/894/894/894, ulsch_DTX 3577, ulsch_errors 894, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1031935, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
50,50,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (7 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 968/926/888/855, dlsch_errors 825, pucch0_DTX 3494, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1147080|UE 1234: ulsch_rounds 909/909/909/909, ulsch_DTX 3636, ulsch_errors 909, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1048077, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
51,51,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (15 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 984/942/904/869, dlsch_errors 839, pucch0_DTX 3554, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1166040|UE 1234: ulsch_rounds 925/925/925/924, ulsch_DTX 3698, ulsch_errors 924, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1066525, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
52,52,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (7 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1000/957/919/885, dlsch_errors 855, pucch0_DTX 3616, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1185000|UE 1234: ulsch_rounds 940/940/940/940, ulsch_DTX 3760, ulsch_errors 940, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1083820, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
53,53,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (14 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1017/974/933/899, dlsch_errors 869, pucch0_DTX 3675, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1205145|UE 1234: ulsch_rounds 956/956/956/955, ulsch_DTX 3822, ulsch_errors 955, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1102268, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
54,54,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (6 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1033/990/948/914, dlsch_errors 884, pucch0_DTX 3736, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1224105|UE 1234: ulsch_rounds 972/971/971/971, ulsch_DTX 3884, ulsch_errors 971, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1120716, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
55,55,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (14 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1048/1005/964/930, dlsch_errors 900, pucch0_DTX 3799, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1241880|UE 1234: ulsch_rounds 987/987/987/986, ulsch_DTX 3947, ulsch_errors 986, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1138011, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
56,56,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (6 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1064/1021/980/944, dlsch_errors 914, pucch0_DTX 3859, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1260840|UE 1234: ulsch_rounds 1003/1002/1002/1002, ulsch_DTX 4009, ulsch_errors 1002, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1156459, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
57,57,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (13 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1080/1037/996/959, dlsch_errors 929, pucch0_DTX 3921, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1279800|UE 1234: ulsch_rounds 1018/1018/1018/1018, ulsch_DTX 4071, ulsch_errors 1017, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1173754, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
58,58,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (5 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1096/1053/1011/974, dlsch_errors 944, pucch0_DTX 3982, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1298760|UE 1234: ulsch_rounds 1034/1034/1033/1033, ulsch_DTX 4133, ulsch_errors 1033, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1192202, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
59,59,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (13 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1112/1068/1027/989, dlsch_errors 958, pucch0_DTX 4042, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1317720|UE 1234: ulsch_rounds 1049/1049/1049/1049, ulsch_DTX 4195, ulsch_errors 1048, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1209497, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
60,60,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (5 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1130/1084/1041/1003, dlsch_errors 973, pucch0_DTX 4102, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1339050|UE 1234: ulsch_rounds 1065/1065/1064/1064, ulsch_DTX 4258, ulsch_errors 1064, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1227945, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
61,61,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1146/1100/1056/1018, dlsch_errors 987, pucch0_DTX 4161, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1358010|UE 1234: ulsch_rounds 1080/1080/1080/1080, ulsch_DTX 4319, ulsch_errors 1079, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1245240, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
62,62,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (4 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1163/1116/1072/1031, dlsch_errors 999, pucch0_DTX 4219, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1378155|UE 1234: ulsch_rounds 1096/1096/1095/1095, ulsch_DTX 4381, ulsch_errors 1095, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1263688, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
63,63,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1180/1132/1087/1046, dlsch_errors 1013, pucch0_DTX 4278, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1398300|UE 1234: ulsch_rounds 1112/1111/1111/1111, ulsch_DTX 4444, ulsch_errors 1111, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1282136, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
64,64,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (4 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1197/1147/1102/1061, dlsch_errors 1027, pucch0_DTX 4337, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1418445|UE 1234: ulsch_rounds 1127/1127/1127/1126, ulsch_DTX 4506, ulsch_errors 1126, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1299431, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
65,65,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1213/1163/1117/1076, dlsch_errors 1041, pucch0_DTX 4397, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1437405|UE 1234: ulsch_rounds 1143/1142/1142/1142, ulsch_DTX 4568, ulsch_errors 1142, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1317879, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
66,66,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (3 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1230/1179/1132/1090, dlsch_errors 1055, pucch0_DTX 4457, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1457550|UE 1234: ulsch_rounds 1158/1158/1158/1157, ulsch_DTX 4631, ulsch_errors 1157, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1335174, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
67,67,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (11 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1245/1193/1146/1104, dlsch_errors 1069, pucch0_DTX 4512, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1475325|UE 1234: ulsch_rounds 1172/1172/1172/1172, ulsch_DTX 4688, ulsch_errors 1172, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1351316, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
68,68,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (2 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1261/1209/1161/1119, dlsch_errors 1084, pucch0_DTX 4573, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1494285|UE 1234: ulsch_rounds 1188/1188/1187/1187, ulsch_DTX 4749, ulsch_errors 1187, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1369764, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
69,69,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (10 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1276/1224/1177/1135, dlsch_errors 1099, pucch0_DTX 4635, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1512060|UE 1234: ulsch_rounds 1203/1203/1203/1203, ulsch_DTX 4812, ulsch_errors 1203, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1387059, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
70,70,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (2 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1293/1240/1193/1149, dlsch_errors 1113, pucch0_DTX 4695, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1532205|UE 1234: ulsch_rounds 1219/1219/1219/1218, ulsch_DTX 4874, ulsch_errors 1218, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1405507, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
71,71,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (10 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1310/1257/1207/1163, dlsch_errors 1125, pucch0_DTX 4753, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1552350|UE 1234: ulsch_rounds 1235/1234/1234/1234, ulsch_DTX 4937, ulsch_errors 1234, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1423955, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
72,72,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (1 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1328/1272/1223/1177, dlsch_errors 1137, pucch0_DTX 4809, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1573680|UE 1234: ulsch_rounds 1250/1250/1250/1250, ulsch_DTX 4999, ulsch_errors 1249, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1441250, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
73,73,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (9 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1345/1287/1238/1191, dlsch_errors 1151, pucch0_DTX 4867, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1593825|UE 1234: ulsch_rounds 1266/1265/1265/1265, ulsch_DTX 5060, ulsch_errors 1265, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1459698, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
74,74,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (1 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1361/1303/1253/1206, dlsch_errors 1165, pucch0_DTX 4927, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1612785|UE 1234: ulsch_rounds 1281/1281/1281/1280, ulsch_DTX 5122, ulsch_errors 1280, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1476993, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
75,75,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (8 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1377/1318/1268/1220, dlsch_errors 1177, pucch0_DTX 4984, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1631745|UE 1234: ulsch_rounds 1296/1296/1296/1295, ulsch_DTX 5182, ulsch_errors 1295, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1494288, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
76,76,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (16 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1394/1334/1283/1234, dlsch_errors 1190, pucch0_DTX 5042, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1651890|UE 1234: ulsch_rounds 1312/1311/1311/1311, ulsch_DTX 5245, ulsch_errors 1311, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1512736, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
77,77,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (8 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1410/1350/1299/1248, dlsch_errors 1203, pucch0_DTX 5101, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1670850|UE 1234: ulsch_rounds 1327/1327/1327/1326, ulsch_DTX 5307, ulsch_errors 1326, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1530031, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
78,78,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (16 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1426/1366/1314/1263, dlsch_errors 1217, pucch0_DTX 5161, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1689810|UE 1234: ulsch_rounds 1343/1342/1342/1342, ulsch_DTX 5369, ulsch_errors 1342, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1548479, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
79,79,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (7 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1442/1382/1330/1277, dlsch_errors 1231, pucch0_DTX 5221, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1708770|UE 1234: ulsch_rounds 1358/1358/1358/1357, ulsch_DTX 5431, ulsch_errors 1357, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1565774, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
80,80,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (15 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1460/1398/1344/1291, dlsch_errors 1244, pucch0_DTX 5278, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1730100|UE 1234: ulsch_rounds 1374/1373/1373/1373, ulsch_DTX 5493, ulsch_errors 1373, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1584222, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
81,81,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (7 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1476/1414/1360/1306, dlsch_errors 1259, pucch0_DTX 5339, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1749060|UE 1234: ulsch_rounds 1389/1389/1389/1389, ulsch_DTX 5555, ulsch_errors 1388, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1601517, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
82,82,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (14 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1491/1429/1375/1321, dlsch_errors 1273, pucch0_DTX 5398, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1766835|UE 1234: ulsch_rounds 1404/1404/1404/1404, ulsch_DTX 5615, ulsch_errors 1403, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1618812, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
83,83,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (6 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1506/1444/1389/1335, dlsch_errors 1288, pucch0_DTX 5457, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1784610|UE 1234: ulsch_rounds 1419/1419/1418/1418, ulsch_DTX 5674, ulsch_errors 1418, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1636107, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
84,84,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (13 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1521/1459/1405/1350, dlsch_errors 1302, pucch0_DTX 5517, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1802385|UE 1234: ulsch_rounds 1434/1434/1434/1433, ulsch_DTX 5735, ulsch_errors 1433, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1653402, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
85,85,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (5 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1537/1474/1420/1366, dlsch_errors 1318, pucch0_DTX 5579, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1821345|UE 1234: ulsch_rounds 1450/1449/1449/1449, ulsch_DTX 5797, ulsch_errors 1449, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1671850, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
86,86,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (13 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1553/1490/1436/1380, dlsch_errors 1331, pucch0_DTX 5637, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1840305|UE 1234: ulsch_rounds 1465/1465/1465/1464, ulsch_DTX 5858, ulsch_errors 1464, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1689145, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
87,87,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (5 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1570/1506/1451/1394, dlsch_errors 1345, pucch0_DTX 5696, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1860450|UE 1234: ulsch_rounds 1481/1480/1480/1480, ulsch_DTX 5920, ulsch_errors 1480, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1707593, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
88,88,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1587/1522/1466/1408, dlsch_errors 1359, pucch0_DTX 5755, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1880595|UE 1234: ulsch_rounds 1496/1496/1496/1495, ulsch_DTX 5982, ulsch_errors 1495, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1724888, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
89,89,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (4 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1603/1538/1482/1422, dlsch_errors 1372, pucch0_DTX 5815, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1899555|UE 1234: ulsch_rounds 1512/1511/1511/1511, ulsch_DTX 6045, ulsch_errors 1511, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1743336, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
90,90,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1620/1554/1499/1435, dlsch_errors 1384, pucch0_DTX 5872, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1919700|UE 1234: ulsch_rounds 1527/1527/1527/1527, ulsch_DTX 6107, ulsch_errors 1526, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1760631, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
91,91,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (4 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1636/1570/1514/1450, dlsch_errors 1399, pucch0_DTX 5933, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1938660|UE 1234: ulsch_rounds 1543/1543/1542/1542, ulsch_DTX 6169, ulsch_errors 1542, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1779079, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX|||
92,92,UE RNTI 1234 (1) PH 0 dB PCMAX 0 dBm, average RSRP -44 (12 meas)|UE 1234: UL-RI 1, TPMI 0|UE 1234: dlsch_rounds 1652/1585/1530/1465, dlsch_errors 1414, pucch0_DTX 5995, BLER 0.00000 MCS 9|UE 1234: dlsch_total_bytes 1957620|UE 1234: ulsch_rounds 1558/1558/1558/1558, ulsch_DTX 6232, ulsch_errors 1558, BLER 0.00000 MCS 9|UE 1234: ulsch_total_bytes_scheduled 1796374, ulsch_total_bytes_received 0|UE 1234: LCID 4: 260 bytes TX||
